,CATEGORY,TAGS,ga_txt_cleaned
18612,Example,example,novatec testit livingdoc confluence demo
17560,Search Engines,elastic|spring,wuyushuo spring elastic box boot starter
9315,Build Automation Tool Plugins,build|build-system|esb|maven|plugin,servicemix tooling feature maven plugin
6892,UI,assets|html|web,webjar html
27143,Testing,scala|testing,scalatest scalatestsjs
21140,Example,example|websocket,glassfish websocket sample
9792,Build Automation Tool Plugins,build|build-system|io|maven|plugin,maven plugin
3891,Web Applications,application|gateway|web|webapp,hawkular command gateway war
17434,IDE Modules,eclipse|plugin|service|webservice,basepom axis
4493,Web Applications,application|module|web|webapp,vgregion core bc module
17235,IDE Modules,eclipse|plugin,binternational snowowl snome
8786,IDE Modules,bridge|eclipse|io|plugin,takari bridge sonatype
3271,Example,application|example|twitter|web|webapp,atmosphere sample twitter live feed
1992,Web Applications,application|build|build-system|example|maven|module|web|webapp,easybean example maven ear module webapp
15994,File Handler,csv,supercsv super csv java
15356,Cryptography,cryptography,sdk cryptography
20527,Example,example|osgi|webapp|webservice,jersey sample helloworld osgi webapp
14475,Application Layer Protocol Integration,client|platform|http,proofpoint platform http client experimental
2764,Example,application|example|io|sql|web|webapp,brooklyn example hello world sql webapp
15636,Cryptography,cryptography|gwt|ui,gwt crypto
20289,Example,example|junit|testing,saucelab quickstart junit
22901,Build Automation Tool Plugins,json|maven|plugin|schema|tools,anwiba common tool schema json
2798,Example,application|example|javascript|web|webapp,cometd javascript example
11198,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
405,Actor Frameworks,actor|akka|concurrency|distributed|typesafe,typesafe akka actor
25066,Build Automation Tool Plugins,maven|plugin,name mvn
3013,Web Applications,application|example|portlet|spring|web|webapp,toutatice portail demo spring portlet
7103,UI,assets|web,webjar
12171,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
18944,Example,example,example
18427,Example,example,tascape reactor demo webui
3837,Web Applications,application|extension|jsf|web|webapp,face extension jsf
3679,Example,application|example|web|webapp|webservice,jersey sample exception
10745,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
18483,Example,example,wordnik swaggersocket sample
5764,Web Applications,application|web|webapp,atom web
9284,Build Automation Tool Plugins,build|build-system|eclipse|maven|plugin,openshift maven plugin
20438,Example,example|network|shell|spring|ssh,spring boot ssh shell basic sample
18017,Example,example,soft sample ee
375,Testing,actor|akka|concurrency|distributed|testing|typesafe,typesafe akka testkit
13849,Database,cassandra|client|connector|database|spark,datastax spark cassandra connector
23764,Languages / Compiler / Interpretation,language,tranql connector db common
10326,Build Automation Tool Plugins,build|build-system|maven|plugin,mojo maven plugin
14015,Chart Libraries,chart|eclipse|model|ui|visualization,dentrassi neoscada hmi scada ui chart model
27438,Marshalling / Unmarshalling,serialization,tkr fluflu msgpack mess
5002,Web Applications,application|server|tomcat|web|webapp|webserver,java adventure war tomcat
20029,Example,example|io|vertx,cettia asity example vertx
27655,Social Network Clients,social|spring,spring social core
19919,Example,example|io|jms|queue|tracing,tracee example jms
24115,Logging / Monitoring,logging,log cyber
19642,Example,example|image|io,fabric jube image quickstart java simple
226,Distributed Communication,actor|akka|communication|concurrency|distributed|remote|remoting|typesafe,typesafe akka remote
26015,Database,orm|persistence,orm simple
9283,Build Automation Tool Plugins,build|build-system|eclipse|maven|plugin,maven plugin
172,Messaging / Integration,actor|akka|amqp|concurrency|distributed|queue,sstone akka amqp proxy
19022,Example,example,hyperscala example
21500,Build Automation Tool Plugins,generator|maven|plugin,generator
7400,Security / Authentification,authentication|io|module,dropwizard module java auth
6763,Logging / Monitoring,aspect|aop|metrics,hope aspectj metric parent
26908,Testing,rule-engine|testing,drool testcoverage kie ci with domain test
8912,Build Automation Tool Plugins,build|build-system|builder|generator|io|maven|plugin,builder generator maven plugin
20325,Example,example|linkedin|server,linkedin example server
26632,Reflection Libraries,reflection,jooq
20955,Example,example|spring,nifty spring boot starter demo
7391,Security / Authentification,authentication|io|jdbc|scala|sql|vertx,vertx auth jdbc scala
1304,Testing,annotations|compiler|parser|runtime|testing,antlr runtime test annotation
23467,Stream Processing,kafka|streaming,nifi kafka nar
17892,Example,example,sample
10967,Build Automation Tool Plugins,build|build-system|maven|plugin,fizz maven plugin
13038,Languages / Compiler / Interpretation,cache|javax|specs|standard,javax cache app domain
17582,Testing,elastic|testing,elastic testkit
4083,Web Applications,application|io|portal|web|webapp,flowersinthesand portal testsuite
22769,Build Automation Tool Plugins,jsf|maven|plugin,myface tobago theme plugin
978,Testing,analysis|code-coverage|coverage|plugin,scoverage scalac plugin
4071,Web Applications,application|io|plugin|policy|web|webapp,apiman plugin policy
6679,Aspect Oriented,aspect|aop,aspectj
39,Database,accumulo|data|datasource|spark,microsoft accumulo spark datasource
8022,Build Automation Tool Plugins,binding|build|build-system|maven|plugin|xml,jvnet jaxb maven plugin
15365,Cryptography,cryptography,thnar scala bcrypt
11541,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
11471,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
18972,Example,example,fusesource fabric sample
16093,IDE Modules,data|eclipse|io|plugin|report|reporting,report solution birt datum oda hive
5103,Web Applications,application|server|web|webapp,server war
9102,Build Automation Tool Plugins,build|build-system|config|etcd|io|launcher|maven|plugin,jetcd launcher maven plugin
21645,UI,google|gwt|ui,google gwt parent
1699,Build Automation Tool Plugins,ant|maven|plugin|tools,tool ant package task
8846,Example,broker|example|jms|queue,activemq example broker interceptor
23963,Logging / Monitoring,logging,jboss logj
16310,Machine Learning,deep-learning,deeplearningj rlj
23537,Stream Processing,kafka|streaming,output kafka
7518,Security / Authentification,authentication|oauth,oauth core
21212,Exception Handling,fluent|exception,fluent exception rule
21464,Languages / Compiler / Interpretation,functional|scala|scalaz,scalaz coresjs
25409,Build Automation Tool Plugins,maven|plugin|workflow,workflow tool
23208,Testing,junit|testing,tascape reactor junit
14726,Utilities,collections|structures,collection
11554,Build Automation Tool Plugins,build|build-system|maven|plugin,java maven incremental build plugin
5920,Web Applications,application|web|webapp,awire js requirejs
26459,Database,persistence|runtime|android,android persistence runtime
26311,File Handler,pdf,webjar bower pdf js view
1627,Build,ant,ant
18464,Example,example,walmartlab db example parent
8548,UI,bootstrap|build|build-system|io|maven|plugin,quarkus bootstrap maven plugin
22886,File Handler,json,json jackson
3068,Web Applications,application|example|scala|swagger|web|webapp,wordnik swagger scala apm sample app
1979,Web Applications,application|bridge|server|web|webapp,meta bridge server
24746,Logging / Monitoring,logging|remote,log logback remote appender
27251,Search Engines,search|solr|engine,solr
87,Actor Frameworks,actor,blazebit blaze actor declarative
9671,Build Automation Tool Plugins,build|build-system|io|maven|plugin,iom mavenplugin
2356,Web Applications,application|crud|example|web|webapp,opensingular crud sample
21684,Testing,google|testing,google testing compile
15689,Cryptography,cryptography|module,theicenet cryptography module
21510,Build Automation Tool Plugins,generator|maven|plugin|webservice,work plugin webservice generator
3215,Example,application|example|spring|web|webapp,spring demo
7351,Security / Authentification,authentication|interface|oauth|provider,liferay oauth provider scope spi
15454,Cryptography,cryptography,sonatype nexus plugin crypto
6062,Web Applications,application|web|webapp,duracloud snapshot
17066,IDE Modules,eclipse|io|model|plugin|report|reporting,report solution birt model
11128,Build Automation Tool Plugins,build|build-system|maven|plugin,boot maven plugin
2947,Example,application|example|messaging|web|webapp,atmosphere sample pubsub
28227,Testing,testing,lihaoyi utest
2238,Web Applications,application|cms|integration|search|solr|web|webapp,alfresco solr integration
8855,Example,broker|example|jms|queue,activemq example broker pre
7540,Build Automation Tool Plugins,aws|build|build-system|maven|plugin,ingenieux maven plugin
11770,Build Automation Tool Plugins,build|build-system|maven|plugin,beangle maven plugin
27171,Utilities,scala|time,andyglow scala jsonschema joda time
19392,Example,example|framework,containersolution operator framework sample common
2865,Web Applications,application|example|jpa|persistence|web|webapp,richface example jpa demo
1477,Build,ant,platform ant
17951,Example,example,example
15471,Cryptography,cryptography,xwiki platform crypto common
16105,IDE Modules,data|eclipse|io|plugin|reporting,report solution birt datum
19855,Example,example|io,siddhi quick start sample
12753,Build Automation Tool Plugins,build|build-system|maven|plugin|template,freemarker maven plugin
13766,Marshalling / Unmarshalling,camel|protocol|serialization,camel springboot protobuf starter
15388,Cryptography,cryptography,ddf security encryption command
624,Caching,amazon|aws|caching,amazonaw aw cache java
21571,Languages / Compiler / Interpretation,generator|parser,parboil java
26881,Rule Engines,rule-engine,chtijbug drool guvnor api
21078,Example,example|vertx,atmosphere vertx sample chat
5527,Web Applications,application|web|webapp,archiva webapp js
1488,Build,ant,mobicent server jainslee core ant task
24361,Logging / Monitoring,logging,appender logj
7303,UI,assets|web,webjar npm
10835,Build Automation Tool Plugins,build|build-system|maven|plugin,atlassian maven plugin confluence
28402,Utilities,validation,java validator
25177,Build Automation Tool Plugins,maven|plugin,cargo plugin
8727,Operations management,bpm|console,jbpm console ng human task api
19429,Example,example|geo|web,liferay ip geocoder sample web
6836,UI,assets|bootstrap|web,webjar bootstrap
1190,Testing,android|facebook|testing,facebook testing screenshot layout
16730,File System,distributed|file-system|hadoop|storage,hadoop
25792,Native Access Tools,native,native
681,Database,amazon|aws|client|database|dynamodb,dynamodb
18435,Example,example,theoryinpractise example
23548,Stream Processing,kafka|streaming,eel kafka
19203,Example,example,ksoichiro sample
14320,Application Layer Protocol Integration,client|http,softwaremill sttp coresjs
5813,Web Applications,application|web|webapp,war
3809,Web Applications,application|export|import|web|webapp,wso api import export
19097,Example,example,jacorb demo
20459,Example,example|osgi,karaf example jaas feature
4679,Web Applications,application|portal|web|webapp,portal pluto
192,Database,actor|akka|aws|concurrency|database|distributed|dynamodb|persistence,jiko akka persistence dynamodb
3049,Web Applications,application|example|resource|scala|swagger|web|webapp,wordnik swagger sample scala alt resource list
23943,Logging / Monitoring,logging,util log
5600,Web Applications,application|web|webapp,wso carbon devicemgt api
2255,Web Applications,application|collector|web|webapp,sirona collector
