,CATEGORY,TAGS,ga_txt_cleaned
1232,UI,angular|assets|web,webjar angular block
16329,Machine Learning,deep-learning|machine-learning,thoughtwork deeplearne bpany
25502,Testing,mocking|scala|support|testing,scalamock scalatest support
26746,Rule Engines,rule-engine,drool wb guide dtable editor backend
27767,Testing,specs|testing,spec
5138,Web Applications,application|service|servlet|web|webapp,scarbo service bonita servlet
4906,Web Applications,application|rest|web|web-framework|webapp,strut rest showcase
13978,Chart Libraries,chart|doc|eclipse|io|plugin|reporting|visualization,report solution birt chart doc isv
1327,Annotation Processing,annotations|io|processor,choerodon annotation processor
6737,Aspect Oriented,aspect|aop,aspectj
5976,Web Applications,application|web|webapp,unicon cas mfa web
9093,Build Automation Tool Plugins,build|build-system|compiler|maven|plugin|xml,marchand xml maven gaulois compiler plugin
20634,Example,example|report,stimulsoft report demo
16471,Dependency Injection,dependency-injection,bestsolution efxclipse javax inject
15618,Cryptography,cryptography|extension|groovy,redtoad groovy crypto extension
19191,Example,example,jorgecastilloprz pagedheadlistview sample
16734,Distributed Tracing,distributed|io|tracing,opentrace api
15715,Cryptography,cryptography|sdk,oracle oci sdk java encryption
3077,Web Applications,application|example|scala|swagger|web|webapp,wordnik swagger scala sample app format
27450,Marshalling / Unmarshalling,serialization,xuwei msgpackz argonaut
9796,Build Automation Tool Plugins,build|build-system|io|maven|plugin,redkangaroo maven plugin property file mojos
5576,Web Applications,application|web|webapp,shale usecase
13163,Stream Processing,camel|connector|kafka|spark|streaming,camel kafkaconnector spark kafka connector
2529,Web Applications,application|eclipse|web|webapp,dirigible sap cms
13192,Stream Processing,camel|connector|kafka|streaming,camel kafkaconnector cometd kafka connector
1479,Build,ant,ant ui
17803,Example,example,hyrack example btree btreeserver
1279,Web Applications,annotations|application|testing|web|webapp,glassfish ozark test annotation
17966,Example,example,alibaba otter canal example
21149,Example,example|xml,giffe easyxml jdom example
12351,Build Automation Tool Plugins,build|build-system|maven|plugin,grunddata dzo maven
2119,Web Applications,application|camel|example|jms|queue|web|webapp,wildfly camel example jms
15358,Cryptography,cryptography,couchbase client encryption
14374,Application Layer Protocol Integration,client|http|native,xuwei httpz native client
18078,Example,example,ea orbit sample hello
13594,Application Layer Protocol Integration,camel|ftp|network,camel springboot ftp starter
6548,Web Applications,application|web|webapp,xwic cube webui
496,Web Applications,admin|application|resource|web|webapp,novabpm admin exo bonita resource
22101,File Handler,io|json,argonaut argonautsjs
7560,File System,aws|build|build-system|maven|s3,pizzafactory maven wagon
23107,Testing,junit|testing,jmeter test
16143,Database,database|graph|neo4j|scala,dimafeng testcontainer scala neoj
9025,Build Automation Tool Plugins,build|build-system|cms|maven|module|plugin,kamomileware maven plugin opencms module
8496,UI,bootstrap,liftmodule fobo twbs bootstrap
19784,Example,example|io,fabric example cxf demo feature
4847,Web Applications,application|rest|system|web|webapp,alpharogroup message system rest web
4128,Web Applications,application|io|web|webapp,hawt custom perspective
14930,Distributed Computing,computing|distributed|twitter,twitter scald core
14859,Languages / Compiler / Interpretation,compiler|scala,scala lang virtualize reflect
11518,Build Automation Tool Plugins,build|build-system|maven|plugin,adamcin graniteit maven plugin
5867,Web Applications,application|web|webapp,fuberlin wiwiss silk workbench webapp
8621,UI,bootstrap|io|launcher,mhoffrog onedev common launcher bootstrap
278,Logging / Monitoring,actor|akka|concurrency|distributed|logging|slf4j|typesafe,typesafe akka slfj
17889,Example,example,uima ducc example
20542,Example,example|persistence,blazebit blaze persistence example showcase runner
19627,Example,example|image,imajine image example customoperation
22420,Languages / Compiler / Interpretation,javax|specs|standard|time,javax time jsr ri
14364,Application Layer Protocol Integration,client|http|io,airlift http client
27153,Testing,scala|testing,scalatest scalatestsjs
25475,Testing,mock|mocking|specs|testing,spec mocksjs
8646,Operations management,bpm,jbpm core
25849,Native Access Tools,native|plugin,adaptc mws plugin native
7908,Benchmarks,benchmark|facebook,facebook presto benchmark runner
22904,File Handler,json|module|scala,fasterxml jackson module scala
583,Cluster Managment,agent|kubernetes,walmartlab concord ks agent operator
6605,Web Applications,application|web|webapp|wicket,appfuse light wicket
9785,Build Automation Tool Plugins,build|build-system|io|maven|plugin,wcm devop conga maven plugin
12552,Build Automation Tool Plugins,build|build-system|maven|plugin|report|sonar,sonar plugin maven report
7992,Benchmarks,benchmark|twitter,twitter distributedlog benchmark
3705,Web Applications,application|example|web|webapp|webservice,geronimo sample jaxws calculator war
20508,Example,example|osgi|server,plcx karaf demo server
23916,Logging / Monitoring,logging,log logj core
9592,Build Automation Tool Plugins,build|build-system|integration|maven|plugin|rule-engine,boretti drool integration helper maven plugin
10006,Build Automation Tool Plugins,build|build-system|matching|maven|plugin,alipsa renjin hamcr maven plugin
26005,Database,orm|persistence,dactiv orm
24487,Logging / Monitoring,logging,rumati log muffero slfj
26461,Database,persistence|spring,edgar spring boot util mybatis
2306,Web Applications,application|console|io|web|webapp,fabric console
12099,Build Automation Tool Plugins,build|build-system|maven|plugin,metaeffekt core ae version maven plugin
27024,Testing,scala|testing,scalacheck
24416,Logging / Monitoring,logging,bwaldvogel logj systemd journal appender
14804,Distributed Communication,communication|distributed|remoting,lihaoyi autowiresjs
16501,Dependency Injection,dependency-injection,truward di micro root
18747,Example,example,okapi example
27059,Testing,scala|testing,scalacheck scalachecksjs
11559,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin checksum
10700,Build Automation Tool Plugins,build|build-system|maven|plugin,nuiton maven helper plugin
6504,Web Applications,application|web|webapp,wildfly quickstart deltaspike beanbuilder
17666,Messaging / Integration,esb,servicemix full
2709,Example,application|example|gwt|ui|web|web-framework|webapp,vaadin external atmosphere sample gwt demo
26887,Rule Engines,rule-engine|editor|client,drool wb dtable xls editor client
8909,Testing,browser,detro phantomjsdriver
23409,Logging / Monitoring,kafka|metrics|streaming,squaredesk nova metric kafka
7652,Build Automation Tool Plugins,aws|io|maven|plugin|s3,pst mojo static uploader plugin
15514,Cryptography,cryptography,meltmedia dropwizard crypto parent
12534,Build Automation Tool Plugins,build|build-system|maven|plugin|report,damage control report maven plugin
14438,Stream Processing,client|kafka|streaming,storm kafka client
27491,Marshalling / Unmarshalling,serialization,xuwei msgpackz coresjs
22844,File Handler,json,lihaoyi upicklesjs
12307,Build Automation Tool Plugins,build|build-system|maven|plugin,wso maven car plugin
19429,Example,example|geo|web,liferay ip geocoder sample web
17277,IDE Modules,eclipse|plugin,netcetera common
21211,Build Automation Tool Plugins,filtering|maven|plugin|support,gmaven support filter plugin
6854,UI,assets|client|web,webjar sockjs client
25355,Build Automation Tool Plugins,maven|plugin|service,service conduit scaj plugin
13785,Security / Authentification,camel|security,camel shiro starter
21736,Graph Algorithms and Tools,graph,structurizr graphviz
2082,Web Applications,application|calendar|client|web|webapp,bedework bwwebcl calendar client submit
10273,Build Automation Tool Plugins,build|build-system|maven|plugin,mojo failsafe maven plugin
25246,Build Automation Tool Plugins,maven|plugin,kevoree kcl boot mavenplugin
2419,Web Applications,application|dependency-injection|server|web|webapp,wso appserver cdi inject
25091,Build Automation Tool Plugins,maven|plugin,bitbucket askllc fermenter mda
19115,Example,example,jberet sample wildfly
21254,Application-/ Web-Server,framework|network,quickserver
24054,Logging / Monitoring,logging,log common
22463,Application-/ Web-Server,jboss|server,jboss aerogear simplepush server core
26004,Database,orm|persistence,corner lichen orm
12670,Build Automation Tool Plugins,build|build-system|maven|plugin|service,gitee lkm cassdk wrapper service maven plugin
11015,Build Automation Tool Plugins,build|build-system|maven|plugin,maven overview plugin
11155,Build Automation Tool Plugins,build|build-system|maven|plugin,msopentech odatajclient maven plugin
15669,Cryptography,cryptography|jca,mohiva play silhouette crypto jca
22616,Database,jdbc|sql|pooling,opennms dependency jdbc pool
22276,Utilities,io|validation,rhwayfun parameter validation
10673,Build Automation Tool Plugins,build|build-system|maven|plugin,linsola casperjs runner maven plugin
24242,Logging / Monitoring,logging,marksandspencer mand springboot log
7912,Benchmarks,benchmark|generator|tools,corpus tool anni benchmark generator
27531,Marshalling / Unmarshalling,serialization,xuwei msgpackz playsjs
17369,IDE Modules,eclipse|plugin,eclipselab netj
5028,Web Applications,application|server|web|webapp,jasig cas server webapp
3768,Web Applications,application|example|web|webapp|wicket,wicketstuff openlayer example
28127,Testing,testing,mvysny kaributeste karibu testing
8671,Build Automation Tool Plugins,bpm|build|build-system|extension|maven|plugin|swagger,camunda bpm extension swagger maven plugin spoon
4664,Web Applications,application|portal|portlet|web|webapp,sakaiproject portal sakai portlet tool
19358,Example,example|extension|spring|testing,flywaydb flyway test extension sample spring
26670,Utilities,regexp,teradata rej td
17792,Example,example,geronimo sample
22102,File Handler,io|json,argonaut argonautsjs
11244,Build Automation Tool Plugins,build|build-system|maven|plugin,redhat rcm maven plugin buildmetadata
25839,Native Access Tools,native,frege lang native gen
19390,Example,example|framework,containersolution operator framework sample
23071,Testing,junit|provider|testing,novatec testit pact provider junit
7451,Security / Authentification,authentication|io|spring,lsn spring auth
24975,Utilities,matrix|vector,iom jtensor core
26490,Job Scheduling,plugin|cron|column|jenkins,jenkin ci plugin croncolumn
21471,Build Automation Tool Plugins,generator|io|maven|plugin,doov generator
14840,Languages / Compiler / Interpretation,compiler|generator|parser,antlr
13012,Caching,cache,jcache
14290,Application Layer Protocol Integration,client|http,henix scetty
21792,Graph Algorithms and Tools,graph,fwbrasil activate graph
24053,Logging / Monitoring,logging,log arbor jvm
25668,Native Access Tools,native,marschall native bytebuffer parent
11483,Build Automation Tool Plugins,build|build-system|maven|plugin,blackbelt epsilon maven plugin
4206,Web Applications,application|jboss|ui|web|webapp,overlord sramp ramp ui war jboss
1502,Build,ant,netbean module java source ant
6495,Web Applications,application|web|webapp,wildfly quickstart bmt
8339,Bitcoin,bitcoin,bitcoinj tool
7373,Security / Authentification,authentication|io,rocketbase common auth core
3717,Example,application|example|web|webapp|websocket,glassfish websocket sample draw
21555,Languages / Compiler / Interpretation,generator|module|parser|scala,scala lang module parser combinatorssjs
10827,Build Automation Tool Plugins,build|build-system|maven|plugin,apiomat helper nm maven plugin
6056,Web Applications,application|web|webapp,dspace xmlui webapp
1644,Build,ant,fabric ant host
22142,File Handler,io|json,spray json
8566,UI,bootstrap|clojure,sebhoss bootstrap clj
24151,Logging / Monitoring,logging,envisioniot enos log base
2598,Web Applications,application|esb|web|webapp,servicemix web
