,CATEGORY,TAGS,ga_txt_cleaned
24989,Build Automation Tool Plugins,maven|model|plugin,kevoree plugin model mavenplugin
5514,Web Applications,application|viewer|web|webapp,nifi standard content view
20090,Example,example|jetty|jsp|server|webserver,geronimo sample jsp example jetty
14129,Application Layer Protocol Integration,client|clojure|http,http kit
10854,Build Automation Tool Plugins,build|build-system|maven|plugin,basistech maven plugin
1603,Build,ant,andromda project ant
22182,Build Automation Tool Plugins,io|maven|plugin,teecube domain plugin
4487,Web Applications,application|module|web|webapp,vgregion liferay user association core bc module update hook
23755,Languages / Compiler / Interpretation,language,langrid go nict service language
3703,Example,application|example|web|webapp|webservice,glassfish jersey example sse item store webapp
4216,Web Applications,application|jboss|web|webapp,jboss jbossws context
9985,Build Automation Tool Plugins,build|build-system|launcher|maven|plugin,processpuzzle fitnesse launcher maven plugin
5920,Web Applications,application|web|webapp,awire js requirejs
9476,Build Automation Tool Plugins,build|build-system|git|maven|plugin|scm,version maven plugin
5620,Web Applications,application|web|webapp,fabric webapp
23784,Languages / Compiler / Interpretation,language,language
16507,Dependency Injection,dependency-injection,twitter inject module
7761,IDE Modules,beans|binding|eclipse|runtime,core databinde bean
13713,File Handler,camel|json,camel quarkus gson
2657,Example,application|example|gwt|logging|ui|web|webapp,gwt log demo
25350,Build Automation Tool Plugins,maven|plugin|sdk,bazaarvoice sdk
21726,Graph Algorithms and Tools,graph,path fork graph
17966,Example,example,alibaba example
6023,Web Applications,application|web|webapp,showcase
28333,Utilities,time,joda time gen
28448,Utilities,validation,jodd
7442,Security / Authentification,authentication|io|server,rocketbase common auth server
16639,IDE Modules,dependency-injection|eclipse|plugin,sisu inject
25937,Natural Language Processing,nlp,rholder nlp fast tag
24507,Logging / Monitoring,logging,mnemonic common log logj
750,Code analyses,analysis,google code findbug bcel
26261,File Handler,pdf,opensagre xdocreport poi converter pdf
25647,Native Access Tools,native,fommil
15907,File Handler,csv,locationtech geomesa web csv
16010,File Handler,csv|commons,common csv
9593,Build Automation Tool Plugins,build|build-system|integration|maven|plugin|rule-engine,drool integration helper maven plugin
7718,Barcode Handler,barcode|google,google zxe core
15798,UI,css|styles,less
10181,Build Automation Tool Plugins,build|build-system|maven|plugin,npanday plugin maven
12179,Build Automation Tool Plugins,build|build-system|maven|plugin,maven lombok plugin
16502,Dependency Injection,dependency-injection,twitter inject app
7188,UI,assets|web,webjar ng
4637,Web Applications,application|plugin|web|webapp,entando plugin
4957,Web Applications,application|search|solr|web|webapp,dspace solr
5238,Web Applications,application|servlet|web|webapp,mobicent servlet sip testsuite application click call
8076,Distributed Tracing,binding|io|scheduling|tracing,tracee bind quartz
2427,Web Applications,application|deployment|servlet|testing|web|webapp,glassfish tyrus test servlet dynamic deploy
19461,Example,example|google,google code flexlib example
7711,Barcode Handler,barcode,barcodej fop ext complete
3101,Example,application|example|scala|web|web-framework|webapp,liftweb skittr example
16182,Utilities,date|time,nscala time
6842,UI,assets|bootstrap|web,webjar bootstrap
822,Code analyses,analysis,overlord rtgov activity analysis analytic
1072,Code analyses,analysis|elastic|elasticsearch|search,elasticsearch analysis
24523,Logging / Monitoring,logging,atteo logback
28019,Testing,testing,invictum test jbehave
232,Distributed Communication,actor|akka|communication|concurrency|distributed|remote|remoting|typesafe,typesafe akka remote
2253,Web Applications,application|code-coverage|web|webapp,leeyazhou cobertura war
15997,File Handler,csv,solr common csv
25339,Build Automation Tool Plugins,maven|plugin|rest|specs,mojo rest spec
24205,Logging / Monitoring,logging,jpattern logger
27417,Marshalling / Unmarshalling,serialization,serializer
19448,Example,example|google,google code flexlib example
5055,Web Applications,application|server|web|webapp,gob afirma server webstart
9127,IDE Modules,build|build-system|connector|eclipse|maven|plugin,objectledge maven connector plugin
26853,Rule Engines,rule-engine,drool transformer jxls
21362,Languages / Compiler / Interpretation,functional,typelevel cat
20618,Example,example|queue|spring,spring boot sample queue
12045,Build Automation Tool Plugins,build|build-system|maven|plugin,kohsuke more maven plugin
17173,Build Automation Tool Plugins,eclipse|maven|plugin|tools,tycho extra dependency tool plugin
15464,Cryptography,cryptography,xwiki common crypto cipher
14838,Languages / Compiler / Interpretation,compiler|generator|parser,java javacc
2585,Web Applications,application|engine|plugin|web|webapp,plugin engine
11938,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
23282,Testing,junit|testing,testing junit
12557,Build Automation Tool Plugins,build|build-system|maven|plugin|reporting,mkolisnyk cucumber report maven plugin
25573,UI,module|scala|swing|ui,scala lang module swing
1298,Languages / Compiler / Interpretation,annotations|cache|javax|specs|standard,javax cache implementation annotation ri common
2766,Example,application|example|io|tracing|web|webapp,tracee example springmvc
1796,Web Applications,application|authentication|google|web|webapp,keycloak google authentication
14005,Testing,chart|eclipse|io|report|reporting|testing|visualization,report solution birt test chart
724,Messaging / Integration,amqp|client|message|queue,sstone amqp client
17900,Example,example,wso sample
1906,Web Applications,application|bpm|console|gwt|jboss|server|ui|web|webapp,jboss bpm gwt console server war base
14915,Build Automation Tool Plugins,compression|maven|plugin,code compressor plugin
12769,Build Automation Tool Plugins,build|build-system|maven|plugin|testing,bsc maven confluence plugin test
5263,Web Applications,application|servlet|web|webapp,mobicent servlet sip annotate
12072,Build Automation Tool Plugins,build|build-system|maven|plugin,kuali maven plugin wagon
20858,Example,example|servlet,truward demo medium servlet
27867,File Handler,svg,blaisemath blaise svg
19533,Example,example|gwt|web-framework,vaadin order layout flow demo
17825,Example,example,olingo odata sample
27101,Testing,scala|testing,scalatest
4265,Web Applications,application|jms|plugin|queue|web|webapp,activemq artemis plugin
24364,Logging / Monitoring,logging,log
8515,UI,bootstrap,andromda bootstrap cartridge meta
22219,Utilities,io|scala,scala incubator file
22226,Classpath Tools,io|scanning|classpath,avaje classpath scanner api
9486,Build Automation Tool Plugins,build|build-system|google|maven|play-framework|plugin,google code play maven plugin
8891,Messaging / Integration,broker|message,qpid broker
15381,Cryptography,cryptography,spinoco crypto
616,Build Automation Tool Plugins,amazon|aws|build|build-system|maven|plugin,maven plugin aw
23773,Languages / Compiler / Interpretation,language,tranql connector oracle local
15400,Cryptography,cryptography,gob afirma crypto cms
12188,Build Automation Tool Plugins,build|build-system|maven|plugin,maven build plugin
14161,Database,client|database|hbase,omid hbase client
19183,Example,example,example
17019,IDE Modules,eclipse|google|plugin,google java format plugin
1099,Code analyses,analysis|google,google code findbug annotation
16705,IDE Modules,directory|eclipse|plugin,directory studio
23642,Stream Processing,kafka|streaming,toolbox kafka
20333,Example,example|logging,home logback example
16090,IDE Modules,data|eclipse|io|plugin|pojo|reporting|ui,report solution birt datum oda pojo ui
14188,Database,client|elasticsearch|search,blacklocus jre core
24291,Logging / Monitoring,logging,outr scribesjs
25152,Build Automation Tool Plugins,maven|plugin,plugin todo issue
27677,Social Network Clients,social|twitter,danielasfregola twitter
21917,Graph Algorithms and Tools,graphviz,graphviz
26219,File Handler,pdf,lafa imageio pdf
8160,Testing,binding|testing|testng|xml,testngdatabind testng databinde xml
15737,UI,css|io,udash css share
186,Messaging / Integration,actor|akka|amqp|rabbitmq,newmotion akka rabbitmq
15461,Cryptography,cryptography,webjar npm crypto util
20365,Example,example|manager,talanlab message manager example
21132,Example,example|webservice,glassfish jersey example https grizzly
12791,Build Automation Tool Plugins,build|build-system|maven|plugin|tools,stephenc java tool maven plugin
128,Actor Frameworks,actor|akka|amazon|aws|concurrency|distributed,gfccollective gfc aw kinesis akka
20898,Example,example|spring,pagehelper spring boot sample
26189,File Handler,pdf,pdfbox
13120,Stream Processing,camel|connector|kafka|kubernetes|service|streaming,camel kafkaconnector kubernete service kafka connector
14193,Example,client|esb|example,servicemix example cxf client
26351,File Handler,pdf|play-framework,builtamont play scala pdf
10927,Build Automation Tool Plugins,build|build-system|maven|plugin,querydsl maven plugin
14199,Example,client|example,cxf dosgi sample ri ds client
7432,Security / Authentification,authentication|io|plugin|server,commit plugin server auth
15510,Cryptography,cryptography,common crypto
22525,Database,jdbc|pool|server|sql|tomcat|webserver,tomcat jdbc
7990,Benchmarks,benchmark|twitter,twitter cassovary benchmark
3344,Example,application|example|web|webapp,khubla pragmatach example
20724,Example,example|sdk,hpe adm nga sdk usage example
11326,Build Automation Tool Plugins,build|build-system|maven|plugin,technophobia substep maven plugin
3931,Web Applications,application|gwt|ui|web|webapp,gwtmaterialdesign gwt material starter
16560,Dependency Injection,dependency-injection,sonatype sisu inject guice plexus shim
20096,Example,example|jetty|server|servlet|webserver,squareup servlet example jetty
13209,Stream Processing,camel|connector|kafka|streaming,camel kafkaconnector exec kafka connector
13793,Application Layer Protocol Integration,camel|soap,camel quarkus soap
11635,Build Automation Tool Plugins,build|build-system|maven|plugin,environment maven plugin
13591,Application Layer Protocol Integration,camel|ftp|network,camel ftp
4808,Web Applications,application|repl|web|webapp,juddi juddiv war
12729,Build Automation Tool Plugins,build|build-system|maven|plugin|swagger,swagger maven plugin
25226,Build Automation Tool Plugins,maven|plugin,mojo
14616,Testing,code-coverage|plugin,sidorenko scoverage scalac plugin
23127,Testing,junit|testing,junit platform engine
9240,Build Automation Tool Plugins,build|build-system|doc|io|maven|plugin,syndesis documentation maven plugin
27692,Social Network Clients,social|web,isuper social web
9160,Build Automation Tool Plugins,build|build-system|css|maven|plugin|validation,jvnet maven css validator plugin
14529,File Handler,clojure|markdown,clojar markdown clj
11197,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
5700,Web Applications,application|web|webapp,researchstudio sit win node webapp
17357,IDE Modules,eclipse|plugin,vorto codegen
15243,Job Scheduling,cron,cron
22351,Languages / Compiler / Interpretation,javax|servlet|specs|standard,javax servlet sip api
25774,Native Access Tools,native,wso orbit dblock waffle jna
21585,Languages / Compiler / Interpretation,generator|parser,lihaoyi fastparsesjs
12730,Build Automation Tool Plugins,build|build-system|maven|plugin|swagger,pro swagger maven plugin
9858,Build Automation Tool Plugins,build|build-system|jboss|jms|maven|plugin|queue,ikasan jboss activemq maven plugin
18642,Example,example,demo
19831,Example,example|io,norberg auto example
15191,Crawler,crawler,societegenerale crawler starter
741,Code analyses,analysis,atlassian plugin connect static analysis
16275,Machine Learning,deep-learning,deeplearningj
5553,Web Applications,application|web|webapp,juddi web
