,CATEGORY,TAGS,ga_txt_cleaned
4724,Web Applications,application|portlet|web|webapp,toutatice site contact portlet
24955,File Handler,markdown|specs|testing,spec
7225,UI,assets|web,webjar
27907,UI,swing|ui,swing action
23844,Languages / Compiler / Interpretation,language|server,epfl lamp dotty language server
26478,Testing,play-framework|testing|typesafe,typesafe play test
16831,DNS Libraries,dns,camel dns starter
12158,Build Automation Tool Plugins,build|build-system|maven|plugin,util maven plugin
85,Actor Frameworks,actor,blazebit blaze actor core
11198,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
20469,Example,example|osgi,example jbi karaf
2147,Example,application|camel|example|spring|web|webapp,camel example spring ws
2669,Example,application|example|gwt|plugin|ui|web|webapp,geomajas plugin gwt example
19595,Example,example|http|io,example action adapter http
4624,Web Applications,application|plugin|web|webapp,entando plugin
11961,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
14886,Compression Libraries,compression,avast bytecompressor
3047,Web Applications,application|example|resource|scala|swagger|web|webapp,wordnik swagger sample scala alt resource list
4178,Web Applications,application|jaxrs|rest|web|webapp,jaxrs webapp
24606,Logging / Monitoring,logging,log
14981,Concurrency Libraries,concurrency|concurrent|functional|scala|scalaz,scalaz concurrent
22803,File Handler,json,jsr
17458,IDE Modules,eclipse|plugin|ui,core ui
25275,Build Automation Tool Plugins,maven|plugin,license plugin
18361,Example,example,demo
26465,Database,persistence|spring,spring boot mybatis starter
14063,Chart Libraries,chart|view|visualization,chart view
17062,IDE Modules,eclipse|io|model|plugin|report|reporting,report solution birt model
2275,Web Applications,application|config|web|webapp,oss configuration webapp
16169,Database,database|jdbc,flywaydb flyway core
12479,Build Automation Tool Plugins,build|build-system|maven|plugin|pojo,maven plugin
2133,Example,application|camel|example|rest|servlet|web|webapp,camel example cdi rest servlet
22109,File Handler,io|json,circe core
4314,Web Applications,application|jsf|web|webapp,face simple jsf
10761,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin install
12519,Build Automation Tool Plugins,build|build-system|maven|plugin|rdf,mysema rdf maven plugin
14108,Chart Libraries,chart|visualization|wicket,wicket chart
9401,Build Automation Tool Plugins,build|build-system|generator|io|maven|plugin|tools,tool generator maven plugin
17172,Build Automation Tool Plugins,eclipse|maven|plugin|repository,tycho repository plugin
27344,Security / Authentification,security|spring,spring security
7802,Benchmarks,benchmark,common benchmark
2772,Example,application|example|io|web|webapp,dheid demo
21772,Graph Algorithms and Tools,graph,guru nidi graphviz java dep
860,Code analyses,analysis,lihaoyi
8824,Example,broker|esb|example,servicemix example broker
15318,Job Scheduling,cron,alonsodomin cron
13351,Database,camel|database|hbase,camel springboot hbase starter
17718,Example,example,example java
20876,Example,example|spark,spark example
13206,Stream Processing,camel|connector|kafka|streaming,camel kafkaconnector kafka connector
20069,Example,example|jboss,jboss demos legacy
10671,Build Automation Tool Plugins,build|build-system|maven|plugin,fitnesse maven runner plugin
17310,IDE Modules,eclipse|plugin,officefloor plugin
20381,Example,example|mapping|persistence|spring,flowable spring boot sample custom mybatis mapper
4428,Web Applications,application|metrics|web|webapp,hawkular metric openshift alert
97,Actor Frameworks,actor,lihaoyi cask
13999,Chart Libraries,chart|eclipse|io|plugin|reporting|ui|visualization,report solution birt chart ui
344,Job Scheduling,actor|akka|concurrency|distributed|scheduling,akka quartz scheduler
16535,Dependency Injection,dependency-injection,hudson main inject
26107,OSGi,osgi|provider|shell,osgi enroute shell provider
23114,Testing,junit|testing,junit composite runner
2196,Web Applications,application|client|gwt|jquery|web|web-framework|webapp,vaadin external atmosphere client jquery
11200,Build Automation Tool Plugins,build|build-system|maven|plugin,okta code maven plugin
22134,File Handler,io|json,spray json
24011,Logging / Monitoring,logging,connect common java log logj
26838,Rule Engines,rule-engine,drool core
15822,UI,css|styles,lihaoyi cssparsesjs
23147,Testing,junit|testing,fabric junit
17039,IDE Modules,eclipse|ide|plugin,cs ide
2059,Web Applications,application|bundle|web|webapp,entando bundle
9993,Build Automation Tool Plugins,build|build-system|logging|maven|plugin,blog maven plugin
11218,Build Automation Tool Plugins,build|build-system|maven|plugin,phloc maven closure plugin
26762,Rule Engines,rule-engine,drool wb editor backend
21831,Graph Algorithms and Tools,graph|gwt|rule-engine|ui,drool gwt graph
7505,Security / Authentification,authentication|module,fcrepo module auth
10266,Build Automation Tool Plugins,build|build-system|maven|plugin,mojo common maven plugin
21144,Example,example|workflow,airavata sample workflow
21728,Graph Algorithms and Tools,graph,puresoltechnologie graph
9512,Build Automation Tool Plugins,build|build-system|graph|maven|plugin,mavenplugin build graph maven plugin
26697,Classpath Tools,resource|classpath,plexus resource
16470,Dependency Injection,dependency-injection,di api
20925,Example,example|spring,example spring boot
26900,External Process Execution,rule-engine|server|execution|process,drool server
21991,File Handler,html|parser,opsj pax html
21379,Languages / Compiler / Interpretation,functional|scala|scalaz,scalaz core
20941,Example,example|spring,flowable spring boot sample
25262,Build Automation Tool Plugins,maven|plugin,requirejs plugin
26084,OSGi,osgi,osgi enterprise
3459,Example,application|example|web|webapp,codeartisan asadmin multi example web
17551,Security / Authentification,elastic|security,elastic security
20854,Example,example|service|web,ng demo web service
23276,Testing,junit|testing,junit
609,Build Automation Tool Plugins,amazon|aws|build|build-system|lambda|maven|plugin,plugin aw lambda maven
10479,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
5480,Web Applications,application|ui|web|webapp,overlord ui war
16743,Stream Processing,distributed|processing|spark|stream|streaming,spark streaming
25633,File Handler,module|scala|xml,scala lang module xmlsjs
26255,File Handler,pdf,core pdf
12066,Build Automation Tool Plugins,build|build-system|maven|plugin,kuali maven plugin
12017,Build Automation Tool Plugins,build|build-system|maven|plugin,jvnet maven plugin
25773,Native Access Tools,native,wso carbon apimgt native
24841,Utilities,mail|mime,james
6578,Web Applications,application|web|webapp|webservice,jersey contrib bill burke book ex
9212,Build Automation Tool Plugins,build|build-system|deployment|maven|plugin,project maven deploy
12840,Build Automation Tool Plugins,build|build-system|maven|plugin|twitter,twitter maven plugin
23912,Native Access Tools,loader|native,loader
16109,Build Automation Tool Plugins,data|maven|plugin,databinder datum app
7758,IDE Modules,beans,tidalwave thesefoolishthing bean
4483,Web Applications,application|module|web|webapp,vgregion core bc module
4243,Web Applications,application|jetty|server|testing|web|webapp|webserver,thoughtwork jetty test
8124,File Handler,binding|plugin|xml,util jaxb contract plugin
28048,Testing,testing,japgolly test state core
19933,Example,example|io|kubernetes|spring,dekorate spring boot on kubernete example
5245,Web Applications,application|servlet|web|webapp,mobicent servlet sip testsuite application
4053,Web Applications,application|io|manager|web|webapp,apiman manager api war wildfly
23242,Testing,junit|testing,junit test base
10621,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
20412,Example,example|model|webservice,jersey sample contact model
12290,Build Automation Tool Plugins,build|build-system|maven|plugin,codegen maven plugin
4226,Web Applications,application|jetty|jndi|server|testing|web|webapp|webserver,mortbay jetty test jndi webapp
19220,Example,example,example
2477,Web Applications,application|distribution|web|webapp,teiid
27983,Testing,testing,test
3825,Web Applications,application|extension|identity|web|webapp,wso carbon extension identity authenticator
12265,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
13180,Stream Processing,camel|connector|kafka|streaming,camel kafkaconnector kafka connector
21707,Graph Algorithms and Tools,graph,graph jvm
3603,Web Applications,application|example|web|webapp,sonatype demo
22184,Build Automation Tool Plugins,io|maven|plugin,tesla tycho feature plugin
8849,Example,broker|example|jms|queue,activemq example broker value queue
18648,Example,example,ml comet example
25245,Build Automation Tool Plugins,maven|plugin,jvnet
21247,Machine Learning,framework|machine-learning,framework
8723,Operations management,bpm|cloud|event|service,activiti cloud service message event
25649,Native Access Tools,native,util
7667,Logging / Monitoring,aws|metrics|monitoring,alonsodomin kamon cloudwatch
23495,Stream Processing,kafka|streaming,cask kafka flow core
622,File System,amazon|aws|build|build-system|maven|s3,common aw maven
9015,Build Automation Tool Plugins,build|build-system|cloud|maven|plugin,sap cloud maven plugin
18224,Example,example,example
25552,UI,module|scala|swing|ui,scala lang module swing
4984,Web Applications,application|server|signing|web|webapp,gob afirma server
2270,Web Applications,application|config|server|web|webapp,config server
2228,Web Applications,application|client|web|webapp,wso dynamic client web
10314,Build Automation Tool Plugins,build|build-system|maven|plugin,mojo maven plugin
9663,Build Automation Tool Plugins,build|build-system|io|maven|plugin,fabric maven plugin
27639,Social Network Clients,social,social
24659,Logging / Monitoring,logging|metrics,graylog metric
11330,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
19835,Example,example|io,demo
5263,Web Applications,application|servlet|web|webapp,mobicent servlet sip
19350,Example,example|extension|spring|testing,flyway test extension sample spring
12516,Build Automation Tool Plugins,build|build-system|maven|plugin|python,jython maven plugin
24541,Logging / Monitoring,logging,log
4355,Web Applications,application|mail|metrics|web|webapp,hawkular alert action email metric
28585,Testing,yarn|hadoop|testing,yarn unit
8177,File Handler,binding|xml,glassfish jaxb runtime
28478,UI,web,rave project
14487,Application Layer Protocol Integration,client|rest,client api rest java
10669,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
8430,UI,bootstrap,jwebmp jre bootstrap
9923,Build Automation Tool Plugins,build|build-system|jms|maven|plugin|queue,activemq artemis maven plugin
21767,Graph Algorithms and Tools,graph,inria tinkerpop
2049,Web Applications,application|bundle|web|webapp,entando bundle content download
22023,IDE Modules,ide|module,tidalwave netbean util test
7321,UI,assets|web,webjar npm
23250,Testing,junit|testing,junit
11958,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
13681,Testing,camel|integration|testing,camel quarkus integration test
20532,Example,example|persistence,mybatis extend sample
8999,Build Automation Tool Plugins,build|build-system|cloud|generator|maven|plugin|sdk,sap cloud sdk odata generator maven plugin
13265,Stream Processing,camel|connector|kafka|streaming,camel kafkaconnector kafka connector
8410,UI,bootstrap,helger ph bootstrap
9941,Build Automation Tool Plugins,build|build-system|jpa|maven|persistence|plugin|spring,spring jpa maven plugin
